album:the_headhunters_straight_from_the_gate	album_artist	artist:the_headhunters
album:grover_washington_jr_live_at_the_bijou	album_artist	artist:grover_washington_jr
song:boomerang_lullabye	appears_on	album:boomerang_moods
song:roy_ayers_drive	in_key_root	key:E
song:lamont_dozier_all_cried_out	in_key_root	key:E
song:average_white_band_i_just_can_t_give_you_up	has_mode	mode:minor
song:lyricist_lounge_legendary_street_team	performed_by	artist:lyricist_lounge
song:sunshyne_what_a_way_to_go	has_tempo	tempo:mid_tempo
song:mr_lif_terror	suitable_for	set:build
song:eddie_henderson_mars_in_libra	has_mode	mode:minor
song:m_c_shan_juice_crew_law	suitable_for	set:build
song:sbb_in_the_cradle_of_your_hands	has_tempo	tempo:mid_tempo
song:sly_and_the_family_stone_i_want_to_take_you_higher	performed_by	artist:sly_and_the_family_stone
song:henry_franklin_what_was	suitable_for	set:warm_up
song:eddie_harris_les_mccann_carry_on_brother	has_tempo	tempo:uptempo
song:bennie_maupin_water_torture	appears_on	album:bennie_maupin_slow_traffic_to_the_right
song:miles_davis_two_faced	appears_on	album:miles_davis_water_babies
song:the_t_s_u_toronados_my_thing_is_a_moving_thing	appears_on	album:the_t_s_u_toronados_and_now
song:melodiya_ensemble	in_key_root	key:G
song:nas_nas_is_like	in_key_root	key:F#
song:melodiya_ensemble	performed_by	artist:melodiya_ensemble
album:ben_vereen_off_stage	album_artist	artist:ben_vereen
song:phat_kat_dedication_to_the_suckers	in_key_root	key:G#
song:wu_tang_clan_da_mystery_of_chessboxin	suitable_for	set:build
song:run_d_m_c_rock_box	performed_by	artist:run_d_m_c
song:idris_muhammad_piece_of_mind	performed_by	artist:idris_muhammad
song:beat_konducta_a3	has_tempo	tempo:mid_tempo
song:the_marvelettes_reachin_for_something_i_can_t_have	appears_on	album:the_marvelettes_sophisticated_soul
song:black_rob_whoa	has_genre	genre:hip_hop
song:the_isley_brothers_don_t_give_it_away	has_genre	genre:soul
song:saint_tropez_belle_de_jour	has_mode	mode:minor
song:company_flow_bms_digital	has_mode	mode:minor
song:bennie_maupin_it_remains_to_be_seen	performed_by	artist:bennie_maupin
song:motown_instrumentals_way_back_home	has_mode	mode:major
album:the_brothers_johnson_light_up_the_night	album_artist	artist:the_brothers_johnson
song:act_i_do_you_feel_it	in_key_root	key:Bb
song:blackbyrds_april_showers	in_key_root	key:A
song:donald_byrd_love_s_so_far_away	appears_on	album:donald_byrd_black_byrd
album:boomerang_moods	album_artist	artist:boomerang
song:new_haven_women_s_liberation_rock_band_secretary	in_key_root	key:E
song:prince_and_the_revolution_when_doves_cry	performed_by	artist:prince_and_the_revolution
song:roy_ayers_ubiquity_baby_you_give_me_a_feeling	suitable_for	set:warm_up
song:smokey_robinson_the_miracles_backfire	has_tempo	tempo:uptempo
song:outkast_ms_jackson	has_tempo	tempo:mid_tempo
song:2pac_i_get_around_remix	has_genre	genre:hip_hop
album:hell_razor_battle_wax	album_artist	artist:hell_razor
song:pop_da_brown_hornet_g_p_connection	in_key_root	key:Bb
song:shorty_long_aint_no_justice	in_key_root	key:C
song:quincy_jones_shady_lady	performed_by	artist:quincy_jones
song:gene_harris_always_in_my_mind	appears_on	album:gene_harris_in_a_special_way
song:dimples_d_sucker_dj_s	performed_by	artist:dimples_d
album:captain_sky_the_adventures_of	album_artist	artist:captain_sky
song:the_5_stairsteps_cubie_windows_of_the_world	in_key_root	key:C
song:dr_john_right_place_wrong_time	has_mode	mode:minor
song:gabe_baltazar_polynesia	has_genre	genre:jazz
song:rhythm_fly_away_cloud	performed_by	artist:rhythm
song:jay_z_anything	has_tempo	tempo:slow
song:rhythm_fly_away_cloud	has_genre	genre:melodiya
song:mr_lif_fulcrum_edan_mix	in_key_root	key:F
song:eric_mercury_enter_my_love	suitable_for	set:warm_up
artist:undefeated_3	artist_genre	genre:hip_hop
song:johnny_lytle_the_loop	in_key_root	key:Eb
album:absolute_elsewhere_in_search_of_ancient_gods	album_artist	artist:absolute_elsewhere
album:hell_razor_battle_wax	album_artist	artist:hell_razor
song:dr_dre_bitch_niggas	appears_on	album:dr_dre_2001
song:a_tribe_called_quest_scenario_young_nation_remix	has_mode	mode:minor
song:danny_rivera_the_distance	has_tempo	tempo:uptempo
song:tag_team_whoomp_there_it_is	performed_by	artist:tag_team
song:the_fatback_band_take_a_ride	has_mode	mode:major
song:astro_disc_cry_for_help	suitable_for	set:build
song:45_king_eighty_8_times	in_key_root	key:C
song:h_p_riot_good_time_party	has_tempo	tempo:uptempo
album:cannonball_adderley_love_sex_and_the_zodiac	album_artist	artist:cannonball_adderley
song:sly_and_the_family_stone_sing_a_simple_song	has_genre	genre:soul
song:ramsey_lewis_see_the_beginning_from_the_end	appears_on	album:ramsey_lewis_them_changes
song:david_axelrod_sandy	has_tempo	tempo:very_slow
song:singing_hearts_1_2	has_genre	genre:melodiya
song:kid_dynamite_turn_the_world_upside_down	has_genre	genre:rock
song:cannonball_adderley_aquarius	has_tempo	tempo:uptempo
song:igor_brill_in_high_spirits	has_genre	genre:jazz
song:johnny_pate_four_tops_are_you_man_enough	has_tempo	tempo:uptempo
song:bob_james_i_feel_a_song_in_my_heart	in_key_root	key:D
song:craig_mack_flava_in_ya_ear	in_key_root	key:D
song:minnie_riperton_expecting	performed_by	artist:minnie_riperton
song:the_seven_song	in_key_root	key:D
song:bob_james_you_re_as_right_as_rain	in_key_root	key:F
song:soul_searchers_if_it_ain_t_funky	has_tempo	tempo:mid_tempo
song:method_man_release_yo_delf	in_key_root	key:A
song:allspice_i_don_t_know	has_tempo	tempo:very_slow
song:olympic_runners_sproutin_out	in_key_root	key:D
song:the_nite_liters_stinkin_charlie	appears_on	album:the_nite_liters_morning_noon
album:john_klemmer_magic_and_movement	album_artist	artist:john_klemmer
song:billy_cobham_thinking_of_you	in_key_root	key:Eb
song:the_large_professor_ijuswannachill	suitable_for	set:build
song:skull_snaps_my_hang_up_is_you	suitable_for	set:peak_hour
song:james_brown_mind_power	has_mode	mode:minor
song:george_benson_little_train	in_key_root	key:C
song:med_blu_the_arrangement	has_genre	genre:hip_hop
song:o_jays_when_the_world_s_at_peace	has_mode	mode:minor
song:blair_hey_sexy_mama	has_mode	mode:minor
song:norman_whitfield_mid_day_dj_theme	performed_by	artist:norman_whitfield
song:j_dilla_workinonit	has_genre	genre:hip_hop_instrumental
song:the_new_birth_brand_new_lover	has_genre	genre:soul
song:lord_finesse_do_your_thing	has_mode	mode:minor
song:rufus_thomas_the_world_is_round	appears_on	album:rufus_thomas_did_you_heard_me
song:dizzy_gillespie_alligator	in_key_root	key:G
song:tyrone_davis_can_i_change_my_mind	appears_on	album:tyrone_davis_can_i_change_my_mind
song:george_benson_my_cherie_amour	has_genre	genre:jazz
song:metal_fingers_coca_leaf	has_tempo	tempo:mid_tempo
song:evelyn_i_don_t_know_if_it_s_right	performed_by	artist:evelyn
song:puzzle_now_that_you_love_me	appears_on	album:puzzle_the_second_album
song:bobby_hutcherson_rosewood	in_key_root	key:G
song:mfsb_brothers_and_sisters	has_mode	mode:major
song:giorgio_moroder_midnight_express	appears_on	album:giorgio_moroder_midnight_express
song:tedd_smith_time_to_run	in_key_root	key:D
song:edwin_starr_ain_t_it_hell_up_in_harlem	in_key_root	key:F
song:melvin_sparks_love_the_life_you_live	has_tempo	tempo:uptempo
song:mark_james_flyin_into_memphis	has_tempo	tempo:uptempo
song:barbara_jean_english_breakin_up_a_happy_home	suitable_for	set:build
song:ryo_kawasaki_raisins	performed_by	artist:ryo_kawasaki
song:melba_moore_heaven_help_us_all	performed_by	artist:melba_moore
song:funk_inc_smokin_at_tiffany_s	in_key_root	key:G
song:notorious_b_i_g_big_poppa_remix	suitable_for	set:warm_up
album:jimmy_mcgriff_if_you_re_ready_come_go_with_me	album_artist	artist:jimmy_mcgriff
song:dr_john_mo_scocious	suitable_for	set:peak_hour
song:oh_no_no_guest_list	performed_by	artist:oh_no
song:david_pike_wild_is_the_wind	has_mode	mode:major
album:roy_ayers_lots_of_love	album_artist	artist:roy_ayers
song:pete_rock_cl_smooth_i_got_a_love	has_tempo	tempo:mid_tempo
song:45_king	performed_by	artist:45_king
song:norman_whitfield_i_m_going_down	suitable_for	set:cool_down
song:funkadelic_i_got_a_thing_you_got_a_thing_everybody_s_got_a_thing	performed_by	artist:funkadelic
song:stezo_to_the_max	has_genre	genre:hip_hop
song:butts_band_if_you_gotta_make_a_fool	suitable_for	set:warm_up
song:ramsey_lewis_sun_goddess	suitable_for	set:build
album:shirley_bassey_something_else	album_artist	artist:shirley_bassey
song:crusaders_mystique_blues	performed_by	artist:crusaders
song:oh_no_exp_out_the_ox	has_genre	genre:hip_hop_instrumental
song:o_jays_time_to_get_down	suitable_for	set:peak_hour
song:hidden_strength_hustle_on_up_do_the_bump	has_genre	genre:soul
song:beastie_boys_3_mc_s_1_dj	has_tempo	tempo:mid_tempo
song:kool_and_the_gang_kool_it_here_comes_the_fuzz	performed_by	artist:kool_and_the_gang
song:average_white_band_if_i_ever_lose_this_heaven	performed_by	artist:average_white_band
song:phil_flowers_and_his_united_family_god_s_creation_1st_movement	has_genre	genre:soul
song:johnny_guitar_watson_since_i_met_you_baby	has_mode	mode:major
song:foster_sylvers_swooperman	suitable_for	set:build
song:45_king	performed_by	artist:45_king
song:the_escorts_the_shoo_nough	has_genre	genre:soul
song:george_benson_all_clear	appears_on	album:george_benson_beyond_the_blue_horizon
song:eddie_kendricks_eddie_s_love	has_tempo	tempo:mid_tempo
song:jungle_brothers_jungle_brothers_album_mix	has_genre	genre:hip_hop
song:zapp_more_bounce_to_the_ounce	in_key_root	key:D
song:brian_auger_truth	appears_on	album:brian_auger_live_oblivion
song:2pac_i_get_around_remix	has_tempo	tempo:mid_tempo
song:gap_mangione_pond_with_swans	in_key_root	key:E
song:sly_the_family_stone_sing_a_simple_song	has_mode	mode:minor
song:miroslav_vitous_new_york_city	performed_by	artist:miroslav_vitous
song:isaac_hayes_the_insurance_company	in_key_root	key:G
song:foster_sylvers_i_ll_get_you_in_the_end	suitable_for	set:build
song:the_sugarhill_gang_8th_wonder	has_tempo	tempo:mid_tempo
song:barry_white_you_gotta_case	in_key_root	key:C
song:redman_method_man_how_high_remix	performed_by	artist:redman_method_man
song:the_temptations_psychedelic_shack	performed_by	artist:the_temptations
song:raimonds_pauls_prologue	in_key_root	key:A
song:bebe_k_roche_understand	has_mode	mode:major
song:thee_image_show_your_love	suitable_for	set:peak_hour
song:pleasure_no_matter_what	in_key_root	key:C#
artist:marley_marl	artist_genre	genre:hip_hop
song:zapp_brand_new_pplayer	suitable_for	set:build
song:isaac_hayes_title_theme	in_key_root	key:A
song:billy_cobham_spanish_moss	has_tempo	tempo:mid_tempo
song:ronnie_laws_tidal_wave	has_tempo	tempo:mid_tempo
song:heliocentrics_distant_star	performed_by	artist:heliocentrics
song:just_ice_put_that_record_back_on	suitable_for	set:build
song:nas_nas_is_like	has_mode	mode:minor
song:the_fatback_band_let_the_drums_speak	appears_on	album:the_fatback_band_yum_yum
song:manu_dibango_new_bell	has_mode	mode:minor
song:evelyn_smooth_talk	has_genre	genre:soul
song:young_holt_unlimited_witchita_lineman	has_genre	genre:jazz
song:war_keep_on_doin	has_mode	mode:minor
song:7th_wonder_climbin_higher	has_mode	mode:minor
song:george_benson_you_never_give_me_your_money	has_mode	mode:minor
song:ll_cool_j_the_boomin_system	in_key_root	key:A
song:lord_finesse_gameplan	has_mode	mode:minor
album:galt_macdermot_first_natural_hair_band	album_artist	artist:galt_macdermot
song:funkadelic_you_and_your_folks_me_and_my_folks	has_mode	mode:minor
song:diamond_d_best_kept_secret_45_king_remix	in_key_root	key:Ab
artist:the_crystal_mansion	artist_genre	genre:pop
song:godfather_don_world_premier	has_genre	genre:hip_hop
song:louie_louie_lethal	appears_on	album:louie_louie_deadlier_than_ever
album:dutch_robinson_nothin_s_got_me	album_artist	artist:dutch_robinson
song:prince_phillip_mitchell_you_ll_throw_bricks_at_him	performed_by	artist:prince_phillip_mitchell
song:mfsb_something_for_nothing	performed_by	artist:mfsb
song:bbo_enterprises_get_rude	has_genre	genre:hip_hop
album:j_dilla_donuts	album_artist	artist:j_dilla
song:stevie_wonder_maybe_your_baby	has_genre	genre:soul
song:maynard_ferguson_my_sweet_lord	has_tempo	tempo:fast
song:ohio_players_funky_worm	performed_by	artist:ohio_players
song:pleasure_no_matter_what	has_genre	genre:soul
song:bone_thugs_n_harmony_crossroads	has_tempo	tempo:very_slow
song:funky_4_1_that_s_the_joint	performed_by	artist:funky_4_1
song:the_nite_liters_kook_pick	has_tempo	tempo:slow
song:the_new_birth_i_can_understand_it	suitable_for	set:peak_hour
song:idris_muhammad_piece_of_mind	has_genre	genre:jazz
song:the_crusaders_southern_comfort	appears_on	album:the_crusaders_southern_comfort
song:bill_withers_ain_t_no_sunshine	has_genre	genre:soul
album:45_king_the_pink_album	album_artist	artist:45_king
song:the_new_birth_it_s_been_a_long_time	performed_by	artist:the_new_birth
song:crusaders_don_t_let_it_get_you_down	suitable_for	set:build
song:roc_mariciano_raw_deal	has_genre	genre:hip_hop
song:beastie_boys_boomin_granny	suitable_for	set:warm_up
song:the_temptations_do_your_thing	performed_by	artist:the_temptations
song:sly_the_family_stone_color_me_true	has_genre	genre:soul
song:webster_lewis_barbara_ann	in_key_root	key:D
song:isaac_hayes_part_time_love	appears_on	album:isaac_hayes_black_moses
song:devin_the_dude_it_s_a_shame	has_genre	genre:hip_hop
song:willie_hutch_can_t_get_ready_for_losing_you	has_genre	genre:soul
song:freddy_b_the_mighty_mic_masters_the_main_event_word	performed_by	artist:freddy_b_the_mighty_mic_masters
song:j_j_johnson_trekkin	has_tempo	tempo:mid_tempo
song:al_wilson_touch_and_go	has_genre	genre:soul
song:101_strings_karma_sitar	suitable_for	set:peak_hour
song:minnie_riperton_whenever_wherever	has_genre	genre:soul
song:naughty_by_nature_hip_hop_hooray	has_tempo	tempo:mid_tempo
artist:lyman_woodard_organization	artist_genre	genre:jazz
song:street_smartz_metal_thangz	performed_by	artist:street_smartz
song:night_shift_middle_go_round	has_genre	genre:jazz
song:bennie_maupin_water_torture	performed_by	artist:bennie_maupin
song:andy_bey_i_know_this_love_can_t_be_wrong	in_key_root	key:G
song:grover_washington_jr_reed_seed	performed_by	artist:grover_washington_jr
song:rasputin_s_stash_what_s_on_your_mind	performed_by	artist:rasputin_s_stash
song:willie_wood_willie_wood_crew_willie_rap	performed_by	artist:willie_wood_willie_wood_crew
song:beastie_boys_it_s_the_new_style	performed_by	artist:beastie_boys
song:hillfiguzes_break_it_on_down	in_key_root	key:Eb
song:nat_adderley_59_go_pass	in_key_root	key:G
song:mandrill_skying_upward	suitable_for	set:build
album:norman_whitfield_car_wash	album_artist	artist:norman_whitfield
song:rahsaan_roland_kirk_echoes_of_primitive_ohio_and_chili_dogs	suitable_for	set:peak_hour
song:natural_four_heaven_right_here_on_earth	performed_by	artist:natural_four
song:the_5_stairsteps_cubie_you_make_me_so_mad	suitable_for	set:build
song:david_axelrod_sandy	appears_on	album:david_axelrod_strange_ladies
song:gang_starr_skillz	has_tempo	tempo:mid_tempo
song:bay_area_funk_2_stop_look_listesn	has_tempo	tempo:mid_tempo
song:jurassic_5_a_day_at_the_races	suitable_for	set:peak_hour
album:isaac_hayes_truck_turner	album_artist	artist:isaac_hayes
album:steve_marcus_tomorrow_never_knows	album_artist	artist:steve_marcus
song:troyka_go_east_young_man	has_tempo	tempo:fast
song:donald_byrd_night_whistler	has_genre	genre:jazz
album:oh_no_dr_no_s_oxperiment	album_artist	artist:oh_no
song:natural_four_this_is_what_s_happening_now	in_key_root	key:A
song:the_j_b_s_taurus_aires_leo	suitable_for	set:build
song:kool_the_gang_do_it_right_now	appears_on	album:kool_the_gang_love_and_understanding
song:dizzy_gillespie_whatever_possess_d_me	in_key_root	key:Bb
song:the_isley_brothers_it_s_your_thing	appears_on	album:the_isley_brothers_it_s_your_thing
song:101_strings_never_my_love	has_genre	genre:pop
song:zavala_run	has_mode	mode:minor
song:the_niteliters_cherish_every_precious_moment	appears_on	album:the_niteliters_instrumental_directions
song:david_t_walker_if_you_let_me	appears_on	album:david_t_walker_press_on
album:kool_and_the_gang_good_times	album_artist	artist:kool_and_the_gang
artist:redman_method_man	artist_genre	genre:hip_hop
song:commodores_the_assembly_line	has_genre	genre:soul
song:beat_konducta_the_rumble	in_key_root	key:Ab
song:evelyn_shame	has_genre	genre:soul
song:earth_win_fire_make_it_with_you	has_genre	genre:soul
song:disco_tex_name_up_in_lights	suitable_for	set:warm_up
song:common_sense_take_it_ez	has_tempo	tempo:mid_tempo
song:noel_rockwell_beat_you_down	has_genre	genre:hip_hop
song:les_mccann_what_s_going_on	has_mode	mode:minor
album:kool_and_the_gang_everybody_s_dancing	album_artist	artist:kool_and_the_gang
song:mandrill_interlude	performed_by	artist:mandrill
song:the_new_birth_pains_of_love	has_genre	genre:soul
song:method_man_bring_the_pain_remix	has_tempo	tempo:mid_tempo
song:shirley_bassey_easy_thing_to_do	has_genre	genre:soul
song:george_benson_you_never_give_me_your_money	suitable_for	set:build
song:sly_and_the_family_stone_somebody_s_watching_you	appears_on	album:sly_and_the_family_stone_stand
song:the_pointer_sisters_yes_we_can	suitable_for	set:warm_up
album:idris_muhammad_peace_and_rhythm	album_artist	artist:idris_muhammad
song:quincy_jones_love_theme_from	has_genre	genre:jazz
song:blackbyrds_future_children_future_hopes	has_genre	genre:jazz
song:beastie_boys_intergalactic_collecone_webb_remix	in_key_root	key:Eb
song:lilith_gold_silver	has_genre	genre:rock
song:peter_kater_night_walk	performed_by	artist:peter_kater
song:7th_wonder_do_it_with_your_body	has_genre	genre:soul
song:temptations_running_away	suitable_for	set:build
song:raimonds_pauls_sekosana	in_key_root	key:G
song:eugene_mcdaniels_the_parasite	in_key_root	key:C#
song:the_o_jays_what_am_i_waiting_for	has_mode	mode:minor
album:tim_blake_crystal_machine	album_artist	artist:tim_blake
song:the_supremes_together_we_can_make_such_sweet_music	has_tempo	tempo:uptempo
song:eugene_mcdaniels_headless_heroes	has_genre	genre:soul
song:ryo_kawasaki_the_breeze_i	suitable_for	set:peak_hour
song:absolute_elsewhere_future_past	suitable_for	set:build
song:smokey_robinson_the_miracles_don_t_take_it_so_hard	has_tempo	tempo:slow
artist:laine	artist_genre	genre:melodiya
song:natural_four_this_is_what_s_happening_now	has_genre	genre:soul
song:dionne_warwick_i_think_you_need_love	has_tempo	tempo:slow
song:pete_rock_cl_smooth_take_you_there	has_tempo	tempo:mid_tempo
song:barry_white_dream_on	suitable_for	set:warm_up
artist:allegro_jazz_band	artist_genre	genre:jazz
song:lamont_dozier_don_t_want_nobody_to_come_between_us	in_key_root	key:C
song:les_mccann_sometimes_i_cry	has_genre	genre:jazz
song:boogie_down_productions_9mm_goes_bang	suitable_for	set:warm_up
album:jimmy_mcgriff_if_you_re_ready_come_go_with_me	album_artist	artist:jimmy_mcgriff
song:the_onstage_majority_angie_baby	suitable_for	set:build
artist:kid_dynamite	artist_genre	genre:rock
song:passport_tarantula	has_genre	genre:jazz
artist:the_nite_liters	artist_genre	genre:soul
song:beat_konducta_b9	suitable_for	set:build
artist:funkadelic	artist_genre	genre:soul
song:johnny_pate_sea_tea	in_key_root	key:C#
artist:wu_tang_clan	artist_genre	genre:hip_hop
song:company_flow_shadowsdrown	appears_on	album:company_flow_little_johnny_from_the_hospitul
song:stevie_wonder_superstition	in_key_root	key:Eb
song:the_crusaders_super_stuff	in_key_root	key:C
song:seldon_powell_alfie	in_key_root	key:Bb
album:can_ege_bamyasi	album_artist	artist:can
song:fred_wesley_and_the_j_b_s_blow_your_head	has_mode	mode:minor
song:grant_green_sookie_sookie	has_genre	genre:jazz
song:patrice_rushen_changes_in_your_life	has_mode	mode:minor
album:j_dilla_jay_stay_paid	album_artist	artist:j_dilla
artist:yutaka	artist_genre	genre:jazz
song:marvin_gaye_feel_all_my_love_inside	appears_on	album:marvin_gaye_i_want_you
song:breakwater_splashdown_time	has_genre	genre:soul
song:volume_10_pistol_grip_pump	performed_by	artist:volume_10
song:plamya_side_2_track_3	performed_by	artist:plamya
song:the_undisputed_truth_you_me_love	in_key_root	key:F
song:midas_touch_black_bison	appears_on	album:midas_touch_earth_shaker
song:love_unlimited_orchestra_midnight_groove	in_key_root	key:A
album:kool_the_gang_love_and_understanding	album_artist	artist:kool_the_gang
song:funkadelic_into_you	suitable_for	set:cool_down
song:nas_fast_life_remix	suitable_for	set:build
song:david_tumakov_moscow	performed_by	artist:david_tumakov
song:45_king_a5	has_tempo	tempo:mid_tempo
song:willie_hutch_whatever_you_do	has_genre	genre:soul
song:gang_starr_code_of_the_streets	has_tempo	tempo:mid_tempo
song:eddie_henderson_the_kumquat_kids	performed_by	artist:eddie_henderson
song:funkmaster_wizard_wiz_i_stink_cause_i_m_funky	has_genre	genre:hip_hop
song:freedom_family_holy_worshipping	has_genre	genre:soul
album:ruth_copeland_i_am_what_i_am	album_artist	artist:ruth_copeland
song:smokey_robinson_the_miracles_flower_girl	has_mode	mode:major
song:curtis_mayfield_think	performed_by	artist:curtis_mayfield
song:ben_vereen_can_t_ever_find_the_time	performed_by	artist:ben_vereen
song:hidden_strength_hustle_on_up_do_the_bump	in_key_root	key:D
song:guillotine_don_t_need_your_love	has_tempo	tempo:uptempo
song:louie_louie_funky_mix	performed_by	artist:louie_louie
song:a_town_playas_freak_that_hoe	has_genre	genre:hip_hop
song:natural_four_love_s_society	has_tempo	tempo:slow
song:dj_rectangle_a6	has_mode	mode:minor
song:george_benson_overture_erotic	performed_by	artist:george_benson
song:creazia_the_creation	suitable_for	set:build
song:eddie_henderson_the_kumquat_kids	has_tempo	tempo:mid_tempo
song:barry_white_somebody_gonna_off_the_man	has_mode	mode:minor
song:curtis_knight_friedman_hill	in_key_root	key:A
song:sam_dave_hold_it_baby	has_tempo	tempo:uptempo
album:ben_sidran_don_t_let_go	album_artist	artist:ben_sidran
album:the_soulful_strings_another_exposure	album_artist	artist:the_soulful_strings
song:a_tribe_called_quest_can_i_kick_it_phase_5_mix	performed_by	artist:a_tribe_called_quest
song:midnight_movers_sacrifice	has_mode	mode:minor
song:crusaders_no_place_to_hide	appears_on	album:crusaders_the_2nd_crusade
song:madlib_a2	suitable_for	set:warm_up
album:boomerang_moods	album_artist	artist:boomerang
song:buddy_miles_funky_mule	has_genre	genre:soul
song:sly_the_family_stone_brave_strong	has_tempo	tempo:mid_tempo
song:abc_a_2	has_mode	mode:major
song:masta_ace_saturday_night_live	has_mode	mode:minor
song:kool_the_gang_come_together	has_tempo	tempo:uptempo
song:the_sylvers_chaos	suitable_for	set:build
song:gong_a_sprinkling_of_clouds	appears_on	album:gong_you
song:bebe_k_roche_strong_free	has_mode	mode:major
song:roy_ayers_ubiquity_domelo	has_tempo	tempo:fast
album:isaac_hayes_truck_turner	album_artist	artist:isaac_hayes
song:dj_rectangle_a8	has_mode	mode:minor
song:45_king_short_fuse	in_key_root	key:G
song:bo_hansson_leaving_shire	has_mode	mode:minor
album:cannonball_adderley_love_sex_and_the_zodiac	album_artist	artist:cannonball_adderley
album:lyman_woodard_organization_saturday_night_special	album_artist	artist:lyman_woodard_organization
song:dexter_wansel_life_on_mars	in_key_root	key:A
song:express_rising_ithaca_summer	has_tempo	tempo:slow
album:electric_moog_orchestra_star_wars	album_artist	artist:electric_moog_orchestra
song:minnie_riperton_when_it_comes_down_to_it	appears_on	album:minnie_riperton_adventures_in_paradise
song:bryan_ferry_you_go_to_my_head	has_mode	mode:minor
album:roger_simard_encore	album_artist	artist:roger_simard
song:collage_forest_in_between_the_maidens	has_tempo	tempo:mid_tempo
song:deodato_prelude_to_afternoon_of_a_faun	appears_on	album:deodato_prelude
song:deodato_september_13	suitable_for	set:build
song:dutch_robinson_you_can_t_sing_it_and_play_it	performed_by	artist:dutch_robinson
song:hidden_strength_i_wanna_be_your_main_man	has_mode	mode:minor
song:45_king	suitable_for	set:peak_hour
song:snoop_doggy_dog_gin_juice	suitable_for	set:build
album:the_stylistics_round_2	album_artist	artist:the_stylistics
song:prophet_stick_around	has_genre	genre:soul
song:brian_auger_definitely_what	has_genre	genre:jazz
song:j_dilla_expensive_whip	has_tempo	tempo:mid_tempo
song:oh_no_hot_fire	has_genre	genre:hip_hop_instrumental
song:horace_silver_what_kind_of_animal_am_i	performed_by	artist:horace_silver
song:bebe_k_roche_smile	has_genre	genre:pop
song:brian_auger_john_brown_s_body	appears_on	album:brian_auger_definitely_what
song:junior_mance_don_t_cha_hear_me_callin_to_ya	appears_on	album:junior_mance_with_a_lotta_help_from_my_friends
song:the_isley_brothers_sunshine_go_away	appears_on	album:the_isley_brothers_3_3
song:gabor_szabo_country_illusion	has_mode	mode:major
song:lamont_dozier_i_wanna_be_with_you	has_mode	mode:major
song:kellee_patterson_all_the_things_you_are	in_key_root	key:F
song:brown_sirround_the_set_up	has_tempo	tempo:mid_tempo
song:rotary_connection_tales_of_brave_ulysses	in_key_root	key:D
song:isaac_hayes_a_house_full_of_girls	in_key_root	key:Ab
song:freedom_family_lover_s_garden	has_tempo	tempo:mid_tempo
song:milk_spam_remix	suitable_for	set:build
song:george_benson_my_latin_brother	in_key_root	key:F
song:ruth_copeland_un_bel_dei	in_key_root	key:F
song:masterfleet_let_love_stand	performed_by	artist:masterfleet
song:ronnie_foster_mystic_brew	appears_on	album:ronnie_foster_two_headed_freeap
song:the_true_reflection_what_you_don_t_know	suitable_for	set:build
album:funk_inc_hangin_out	album_artist	artist:funk_inc
song:eddie_harris_tampion	appears_on	album:eddie_harris_instant_death
song:dexter_wansel_holdin_on	performed_by	artist:dexter_wansel
song:kool_the_gang_sunshine_and_love	suitable_for	set:build
song:james_last_walking_in_space	suitable_for	set:build
song:high_fashion_brainy_children	has_genre	genre:soul
song:gladys_knight_the_pips_seconds	performed_by	artist:gladys_knight_the_pips
song:the_cecil_holmes_soulful_sounds_ben	has_tempo	tempo:mid_tempo
song:rasputin_s_stash_givin_way_my_love	performed_by	artist:rasputin_s_stash
song:slick_rick_teacher_teacher	suitable_for	set:build
song:dennis_coffey_chicano	in_key_root	key:E
song:rasputin_s_stash_freak_s_prayer	has_genre	genre:soul
album:jimmy_smith_unfinished_business	album_artist	artist:jimmy_smith
song:diamond_d_sally_got_a_one_track_mind	has_tempo	tempo:mid_tempo
song:james_brown_make_it_funky	has_genre	genre:soul
song:johnny_hammond_star_borne	suitable_for	set:build
song:kool_the_gang_duji	in_key_root	key:A
artist:jeru_the_damaja	artist_genre	genre:hip_hop
song:robert_lamm_someday_i_m_gonna_go	has_tempo	tempo:uptempo
song:the_fatback_band_hey_i_feel_real_good	performed_by	artist:the_fatback_band
album:mongo_santamaria_free_spirit	album_artist	artist:mongo_santamaria
song:mfsb_lay_in_low	has_tempo	tempo:very_slow
song:shorty_long_night_fo_last_instrumental	has_genre	genre:soul
song:the_soulful_strings_since_you_ve_been_gone	appears_on	album:the_soulful_strings_the_best_of
song:dj_rectangle_a4	has_mode	mode:minor
song:jimmy_smith_bliues_for_charlie	appears_on	album:jimmy_smith_unfinished_business
song:jimmy_mcgriff_you_re_the_one	suitable_for	set:peak_hour
song:young_holt_unlimited_there_ll_be_a_greater_day	has_genre	genre:jazz
artist:soyol_erdene	artist_genre	genre:melodiya
song:steve_marcus_listen_people	has_mode	mode:major
song:leroy_hutson_ella_weez	has_genre	genre:soul
song:oh_no_smokey_wind	has_tempo	tempo:mid_tempo
song:lionel_hampton_off_into_a_black_thing	has_mode	mode:minor
song:isaac_hayes_give_it_to_me	performed_by	artist:isaac_hayes
song:jimmy_mcgriff_stretch_me_out	performed_by	artist:jimmy_mcgriff
song:dr_dre_keep_their_heads_ringin	in_key_root	key:A
album:bryan_ferry_let_s_stick_together	album_artist	artist:bryan_ferry
