album:steve_grossman_some_shapes_to_come	620
album:steve_marcus_tomorrow_never_knows	621
album:steve_miller_band_fly_like_an_eagle	622
album:stevie_wonder_fufillingness_first_finale	623
album:stevie_wonder_innervisions	624
album:stevie_wonder_talking_book	625
album:sugarloaf_spaceship_earth	626
album:sun_sun_power	627
album:sunshyne_in_a_very_special_way	628
album:talking_heads_remain_in_light	629
album:tangerine_dream_stratosfear	630
album:tasavallan_presidentti_milky_way_moses	631
album:tedd_smith_time_to_run	632
album:teegarden_and_van_winkle_an_evening_with	633
album:temptations_cloud_nine	634
album:temptations_puzzle_people	635
album:the_5_stairsteps_cubie_our_family_portrait	636
album:the_bar_kays_cold_blooded	637
album:the_beginning_of_the_end_funky_nassau	638
album:the_brothers_johnson_light_up_the_night	639
album:the_cecil_holmes_soulful_sounds_the_black_motion_picture_experience	640
album:the_crusaders_southern_comfort	641
album:the_dramatics_a_dramatic_experience	642
album:the_dramatics_whatcha_see_is_whatcha_get	643
album:the_electric_indian_keem_o_sabe	644
album:the_electric_prunes_release_of_an_oath	645
album:the_electronic_concept_orchestra_moog_groove	646
album:the_escorts_3_down_4_to_go	647
album:the_fatback_band_let_s_do_it_again	648
album:the_fatback_band_yum_yum	649
album:the_friends_of_distinction_whatever	650
album:the_headhunters_straight_from_the_gate	651
album:the_impressions_check_out_your_mind	652
album:the_impressions_finally_got_myself_together	653
album:the_isley_brothers_3_3	654
album:the_isley_brothers_it_s_your_thing	655
album:the_j_b_s_doing_it_to_death	656
album:the_j_b_s_hustle_with_speed	657
album:the_j_b_s_soul_mastercuts	658
album:the_last_poets_chastisement	659
album:the_magic_disco_machine_discotech	660
album:the_marvelettes_sophisticated_soul	661
album:the_miracles_do_it_baby	662
album:the_miracles_renaissance	663
album:the_moog_machine_switched_on_rock	664
album:the_new_birth_birth_day	665
album:the_new_birth_comin_from_all_ends	666
album:the_new_birth_it_s_been_a_long_time	667
album:the_new_rotary_connection_hey_love	668
album:the_nite_liters_morning_noon	669
album:the_niteliters_a_nal_y_sis	670
album:the_niteliters_instrumental_directions	671
album:the_o_jays_ship_ahoy	672
album:the_o_jays_survival	673
album:the_persuaders_best_thing_that_ever_happened_to_me	674
album:the_real_things_mother_likes_it	675
album:the_rimshots_down_to_earth	676
album:the_seven_the_song_is_song_the_album_is_album	677
album:the_soul_searchers_we_the_people	678
album:the_soulful_strings_another_exposure	679
album:the_soulful_strings_the_best_of	680
album:the_staple_singers_let_s_do_it_again	681
album:the_stylistics_round_2	682
album:the_stylistics_thank_you_baby	683
album:the_supremes_mary_scherrie_susaye	684
album:the_supremes_new_ways_but_love_stays	685
album:the_sylvers_ii	686
album:the_t_s_u_toronados_and_now	687
album:the_t_s_u_toronados_one_flight_too_many	688
album:the_temptation_solid_rock	689
album:the_temptations_all_directions	690
album:the_temptations_psychedelic_shack	691
album:the_three_degrees_maybe	692
album:the_trammps_the_legendary_zing_album	693
album:the_true_reflection_where_i_m_coming_from	694
album:the_turtles_present_the_battle_of_the_bands	695
album:the_undisputed_truth_method_to_the_madness	696
album:the_universal_robot_band_freak_in_the_light_of_the_moon	697
album:the_variations_a_woman_s_blues	698
album:the_vast_majority_move_it	699
album:the_warren_experience_sounds_from_above_bermuda_s_hog_penny_pub	700
album:thomas_walker_one_day_at_a_time	701
album:tim_blake_crystal_machine	702
album:tom_browne_love_approach	703
album:tom_browne_yours_truly	704
album:tommie_young_do_you_still_feel_the_same_way	705
album:tommy_tedesco_with_love_from_50_guitars	706
album:tonto_s_expanding_head_band_zero_time	707
album:tony_joe_white_tony_joe	708
album:tony_williams_lifetime_turn_it_over	709
album:tony_wilson_i_like_your_style	710
album:trouble_funk_e_flat_boogie	711
album:tsu_jazz_ensemble_one_world_vibration_society	712
album:tyrone_davis_can_i_change_my_mind	713
album:tyzik_prophecy	714
album:various_artists_personal_space	715
album:vladimir_cosma_diva	716
album:war_all_day_music	717
album:war_deliver_the_word	718
album:war_galaxy	719
album:war_youngblood	720
album:webster_lewis_touch_my_love	721
album:william_bell_it_s_time_you_took_another_listen	722
album:willie_hutch_foxy_brown	723
album:willie_hutch_fully_exposed	724
album:willie_hutch_soul_portrait	725
album:willie_hutch_the_mark_of_the_beast	726
